contigName	contigLen	totalAvgDepth	scaffolds.fasta/DRR310871_R1.fastq.gz.bam	scaffolds.fasta/DRR310871_R1.fastq.gz.bam-var	scaffolds.fasta/DRR310872_R1.fastq.gz.bam	scaffolds.fasta/DRR310872_R1.fastq.gz.bam-var	scaffolds.fasta/DRR310873_R1.fastq.gz.bam	scaffolds.fasta/DRR310873_R1.fastq.gz.bam-var	scaffolds.fasta/DRR310874_R1.fastq.gz.bam	scaffolds.fasta/DRR310874_R1.fastq.gz.bam-var	scaffolds.fasta/DRR310875_R1.fastq.gz.bam	scaffolds.fasta/DRR310875_R1.fastq.gz.bam-var	scaffolds.fasta/DRR310876_R1.fastq.gz.bam	scaffolds.fasta/DRR310876_R1.fastq.gz.bam-var	scaffolds.fasta/DRR310877_R1.fastq.gz.bam	scaffolds.fasta/DRR310877_R1.fastq.gz.bam-var	scaffolds.fasta/DRR310878_R1.fastq.gz.bam	scaffolds.fasta/DRR310878_R1.fastq.gz.bam-var	scaffolds.fasta/DRR310879_R1.fastq.gz.bam	scaffolds.fasta/DRR310879_R1.fastq.gz.bam-var	scaffolds.fasta/DRR310880_R1.fastq.gz.bam	scaffolds.fasta/DRR310880_R1.fastq.gz.bam-var	scaffolds.fasta/DRR310881_R1.fastq.gz.bam	scaffolds.fasta/DRR310881_R1.fastq.gz.bam-var	scaffolds.fasta/DRR310882_R1.fastq.gz.bam	scaffolds.fasta/DRR310882_R1.fastq.gz.bam-var
NODE_5848_length_1059_cov_3.367530	1059	1.7307	7.7206	2.2897	0.7844	1.1781	0.011	0.0219	0.7085	1.0768	0.1276	0.7414	2.8064	1.4867	1.5864	4.8067	0	0	5.6018	8.0086	0.6557	0.4859	0.088	0.3447	0.6777	0.9477
NODE_5849_length_1059_cov_3.322709	1059	1.1794	6.3619	3.6409	0.4598	2.0482	2.901	66.0144	0.4708	3.3552	0.1738	0.494	0.1694	0.3105	0.3828	1.2542	0	0	0.6095	1.8374	1.0418	12.1811	0.4334	0.8626	1.1485	9.8425
NODE_5850_length_1059_cov_3.000996	1059	3.5856	8.6403	5.3253	0.2112	0.5456	0.5875	1.4188	12.1727	8.8765	0.11	0.3491	2.8669	4.5142	2.9373	6.6007	0.1716	0.6181	5.1232	16.2557	8.8856	14.5199	0.7536	2.4745	0.5677	0.9638
NODE_5851_length_1059_cov_2.447211	1059	15.3251	12.0902	26.9941	0.8328	2.5117	20.5325	78.2889	46.1903	508.1477	12.9043	53.1792	25.4345	172.5037	20.8119	225.4238	0.5391	3.9888	14.9824	80.3741	5.6018	18.2465	3.9043	17.6703	20.077	94.8905
NODE_5852_length_1059_cov_2.379482	1059	3.2785	7.8592	4.1828	0.1463	0.418	0.9703	12.9848	0.253	0.6099	0.934	1.1432	0.385	0.9661	1.6524	5.0662	25.9483	967.2606	0.1177	0.2736	0.1826	0.6142	0.3949	2.5476	0.4983	1.3141
NODE_5853_length_1058_cov_6.830508	1058	9.4652	15.6696	5.4629	3.9956	10.1521	9.4989	38.4046	4.2368	6.6903	22.3315	140.4137	12.1068	33.8838	14.7015	31.515	2.5198	5.5487	12.2192	26.5418	6.4604	27.8606	2.2709	7.8868	7.5716	12.5009
NODE_5854_length_1058_cov_4.488534	1058	9.1462	9.2863	8.7514	0.859	3.3362	10.1806	17.6344	4.9989	11.1213	22.8833	73.3557	18.7621	39.2664	17.5683	12.4683	0.946	1.8041	9.7225	5.2305	2.0187	3.7538	2.7368	5.418	9.7919	25.2433
NODE_5855_length_1058_cov_3.048853	1058	8.6546	10.0209	28.4461	22.4714	3890.7258	9.7665	230.4857	2.8238	13.1773	15.8029	68.8839	9.5253	236.909	7.7731	64.7114	6.6013	159.713	8.3018	231.7787	5.413	41.2151	0.4912	2.1885	4.8645	20.5274
NODE_5856_length_1058_cov_3.042871	1058	1.1622	6.1718	2.6562	0.6388	2.1582	0	0	0.5176	1.9104	0.4097	1.5343	1.2863	3.2608	3.033	1.9107	0.0661	0.1279	0.7379	0.789	0.4405	1.4948	0.1916	0.8276	0.4526	1.8952
NODE_5857_length_1058_cov_2.799601	1058	10.4551	9.5231	7.2178	3.4207	20.0632	14.8844	68.8521	0.4383	1.4637	16.6652	31.7445	8.2269	12.535	8.9229	9.4692	42.1211	207.4319	9.4802	18.4351	8.1839	6.4854	1.348	1.6252	2.2467	2.4462
NODE_5858_length_1058_cov_2.695912	1058	10.1646	9.3987	22.0879	2.7841	5.7064	9.5165	15.9854	3.9064	33.2625	16.9097	46.5916	27.9394	31.1441	19.9703	39.4997	0.7159	2.993	10.2456	15.2924	5.7753	31.5107	5.283	41.8195	9.5308	19.7267
NODE_5859_length_1058_cov_2.647059	1058	3.6917	7.9934	14.8026	0.7015	2.5183	11.065	558.6165	0.7819	2.6911	1.4449	1.987	2.3921	4.9023	2.5055	11.4674	2.6498	3.251	3.4857	8.5169	6.6432	4.8428	3.5088	21.4123	1.1289	5.5567
NODE_5860_length_1058_cov_2.548355	1058	12.7512	6.9273	6.0807	4.6079	8.7612	29.2533	220.4055	0.2203	0.3924	7.2907	35.8426	1.0859	1.104	0.0419	0.082	85.5848	561.0215	11.011	21.1686	6.4284	31.0698	0.4548	0.3342	0.1079	0.372
NODE_5861_length_1058_cov_2.340977	1058	4.695	6.435	7.0906	0.3326	1.1638	0	0	0.2093	0.675	0.1674	0.8099	8.978	62.2729	7.902	20.9507	0.1256	0.4032	31.3535	304.6081	0.054	0.093	0.2577	0.5642	0.5253	0.931
NODE_5862_length_1058_cov_2.288136	1058	7.6626	6.3304	2.6426	0.2852	1.5624	11.8348	4.3255	1.9163	5.5145	18.5187	17.9875	16.2698	37.6327	14.2952	35.6702	0.435	0.4048	8.1178	7.9299	3.9648	2.2876	0.7313	6.7127	9.2522	15.7147
NODE_5863_length_1057_cov_4.146707	1057	0.7448	7.4686	5.0793	0.0838	0.1607	0.3462	2.8425	0.0441	0.0864	0.0463	0.0906	0.2999	0.687	0.1367	0.4404	0	0	0.2624	0.7743	0.0838	0.1607	0	0	0.1654	0.4362
NODE_5864_length_1057_cov_3.442116	1057	3.0915	10.2426	16.8925	1.5336	2.0703	0	0	2.4135	9.0993	0.9019	2.0511	3.3738	3.2851	5.0187	32.4952	1.1268	2.793	9.9548	13.5399	0.8412	0.6194	0	0	1.6913	6.7611
NODE_5865_length_1057_cov_2.391218	1057	6.4964	9.1874	25.4593	1.7883	40.5953	11.0728	109.7651	1.6825	27.3803	2.6615	25.7584	5.7244	209.169	9.2238	124.9289	1.4487	47.0357	27.9338	212.6866	3.9008	88.8599	1.118	8.0688	2.215	46.0873
NODE_5866_length_1056_cov_5.808192	1056	11.7665	14.4879	9.0501	8.021	17.0747	9.2318	2.8302	7.1104	3.7094	19.4757	46.758	14.0817	11.1712	19.3013	10.4074	1.9945	2.5381	18.4812	11.2665	13.9227	5.9896	3.6909	2.1011	11.3985	10.6665
NODE_5867_length_1056_cov_4.502498	1056	2.0825	10.4603	15.9084	0.8079	3.1299	0.3962	1.0395	1.4106	5.2434	1.0949	19.9181	1.9073	3.956	0.9945	4.3304	0.0949	0.181	1.1943	4.455	0.7815	2.3588	2.8278	52.8985	3.0199	10.0438
NODE_5868_length_1056_cov_4.366633	1056	11.0895	9.862	13.982	0.3002	0.6921	25.2726	71.7145	0.5276	4.844	6.3013	13.6074	4.3996	6.7905	0.4327	1.7043	76.5574	303.2878	7.4194	8.0891	1.3698	1.5438	0.404	2.2455	0.2274	0.5626
NODE_5869_length_1056_cov_3.907093	1056	5.0824	7.1137	30.3904	0.4183	0.7629	8.1369	36.9492	9.4724	32.7048	0.372	2.1764	9.4989	57.0878	7.2638	29.4895	0.0442	0.0422	7.5375	35.6964	0.7263	5.2399	2.5408	11.1878	7.8642	62.0003
NODE_5870_length_1056_cov_3.149850	1056	1.2929	6.3311	3.5632	0.3002	0.6788	0	0	0.2936	0.6695	7.3168	17.4255	0.1512	0.2589	0.0861	0.165	0.1854	0.5402	0.1589	0.2929	0.1258	0.2361	0.2561	0.4471	0.3091	1.4911
NODE_5871_length_1056_cov_3.114885	1056	0.7901	8.0132	5.77	0.2119	1.0512	0	0	0.1071	0.1819	0	0	0.0839	0.1609	0.1744	0.3187	0	0	0.3499	1.262	0.1766	0.4992	0.1258	0.404	0.2384	0.7298
NODE_5872_length_1056_cov_2.714286	1056	3.3285	6.2196	3.6478	0.5309	1.33	0.277	0.2005	1.1943	2.2981	9.362	8.3152	3.7163	3.2598	5.8344	24.6245	0.0839	0.1609	5.383	5.8896	3.4305	4.8134	0.3355	2.0707	3.574	1.8448
NODE_5873_length_1056_cov_2.370629	1056	3.8802	6.9294	2.7132	0.3675	1.236	5.1258	7.1731	1.6567	6.334	3.1104	1.979	7.553	5.9801	7.0287	13.4268	1.1413	2.0463	8.0894	7.1401	3.5673	3.2115	0.4636	5.4158	1.5298	3.2262
NODE_5874_length_1056_cov_2.273726	1056	5.1221	7.521	8.599	4.5618	10.4962	4.7925	3.4663	1.415	0.8795	8.7737	16.2659	7.6148	18.0271	5.5706	7.8077	8.5905	26.2067	5.628	5.5046	3.2428	5.1962	0.128	0.2399	3.6258	11.7261
NODE_5875_length_1056_cov_2.234765	1056	8.5711	6.1137	2.1053	0.1512	0.2589	55.5806	3765.1719	0.2494	0.5653	0.7748	3.6642	0.4978	1.2359	0.4625	1.6411	1.6137	29.5434	0.4283	1.2661	16.2307	9.0395	4.606	160.0379	16.1446	262.7028
NODE_5876_length_1055_cov_6.324000	1055	1.1559	11.7867	9.4135	0.126	0.2717	0.084	0.1611	0.084	0.1611	0.1348	0.4376	0.084	0.1611	0.1746	1.1686	0.4199	8.2306	0.3072	0.6622	0.3536	5.5386	0.168	0.8125	0.1481	0.2568
NODE_5877_length_1055_cov_6.082000	1055	14.268	13.8365	12.0219	3.3558	14.2184	33.5028	77.549	0.2552	0.4469	12.3448	45.8965	14.9028	19.475	10.7116	24.5904	47.8519	289.113	13.3978	21.2575	10.5481	11.217	2.5304	2.6055	7.979	9.348
NODE_5878_length_1055_cov_4.106000	1055	6.9137	11.4707	9.5193	0.4873	1.7302	32.137	62.3883	0.8564	4.3665	6.8586	12.9202	2.6895	2.0595	4.2597	4.8119	2.6044	2.4606	3.2232	4.0165	8.5845	4.9157	8.2884	4.3338	1.505	3.4516
NODE_5879_length_1055_cov_3.462000	1055	0.8324	7.7724	2.5455	0.1459	0.169	0.7702	1.6728	0.2055	0.3692	0	0	0.1514	0.2569	0.2873	0.9262	0.168	0.8125	0.1304	0.244	0	0	0.126	0.2784	0.232	0.6518
NODE_5880_length_1055_cov_3.175000	1055	1.7095	7.9801	4.1766	0.2166	1.2362	2.0431	10.1652	0.1569	0.2895	0.5249	2.4244	0.063	0.1011	0.505	1.5445	5.3878	65.8041	1.1912	1.8805	0.6796	1.072	1.4122	20.008	0.3536	1.3107
NODE_5881_length_1055_cov_2.777000	1055	0.929	6.5956	2.6991	0.147	0.4198	0.0232	0.0227	0.6387	0.6602	0.3381	3.2528	0.326	0.5297	0.4464	0.3978	0.126	0.4045	0.126	0.7408	1.0939	0.8175	1.0287	0.7624	0.2586	0.849
NODE_5882_length_1055_cov_2.402000	1055	0.8035	6.5768	7.8638	0.0862	0.1651	0	0	0.1536	0.2607	2.2575	1.4901	0.1448	0.2434	0.042	0.0823	0	0	0.2221	0.8079	0.1171	0.4221	0	0	0.042	0.0823
NODE_5883_length_1055_cov_2.198000	1055	3.3363	10.5978	16.8137	1.5779	5.1601	1.0884	0.6869	3.9348	7.9769	3.6818	11.4163	2.7083	3.9768	4.2376	7.3229	0.0851	0.1244	5.7923	25.9369	2.7569	3.6112	0.9669	1.687	2.6077	2.3227
NODE_5884_length_1055_cov_1.646000	1055	9.5801	5.8939	3.0086	0.1735	0.2785	15.3436	98.2524	18.6586	327.0547	11.0188	45.3901	19.7613	18.6222	15.4619	38.4833	1.1436	3.351	10.8232	16.0063	4.663	5.7569	2.3006	6.1308	9.7193	14.6158
NODE_5885_length_1054_cov_4.783784	1054	10.0545	10.5487	12.2723	2.5144	2.8215	12.1361	17.4953	3.5465	2.8461	20.3562	56.8032	23.5299	27.9437	21.3219	34.7988	0.2323	0.5307	7.3485	8.5196	7.0155	12.755	4.5631	13.8454	7.5409	7.8256
NODE_5886_length_1054_cov_4.595596	1054	7.5383	9.8142	4.4438	1.9015	2.5961	31.4934	82.3278	0.9436	1.4929	5.1106	57.1372	1.7931	1.2163	5.6803	11.7083	1.3894	1.66	3.4104	7.7129	11.9369	23.5697	13.7588	38.5265	3.2268	7.923
NODE_5887_length_1054_cov_3.931932	1054	1.0629	9.8905	5.9714	0.4204	1.1033	0.1383	0.2566	0.385	0.8793	0.1327	0.4165	0.2588	0.5398	0.0841	0.1613	0.2611	1.6505	0.385	0.5914	0.3872	0.696	0.1261	0.2366	0.2854	0.3393
NODE_5888_length_1054_cov_3.608609	1054	1.1132	7.9281	4.3348	0.2235	1.1682	0	0	0.1305	0.2443	3.3485	2.3314	0.3363	0.9322	0.1726	0.6701	0.2102	2.0599	0.2146	0.3836	0.1726	0.3157	0.4027	0.8299	0.219	0.4702
NODE_5889_length_1054_cov_3.415415	1054	6.1367	8.3131	11.15	0.2633	0.5818	31.4735	17.8155	0.4038	1.2975	3.6471	5.996	1.2378	2.0198	4.5044	5.0299	3.4546	3.8961	2.8816	4.1975	6.4989	11.0676	8.6737	33.9322	2.2887	1.4835
NODE_5890_length_1054_cov_2.841842	1054	1.0923	5.771	2.7925	0.3982	2.3484	0	0	0.6715	5.4877	1.9679	7.1629	0.4436	1.8927	0.4082	0.8908	0.9701	2.9216	0.6704	1.5479	1.3529	3.7192	0.2046	0.3313	0.2489	0.4175
NODE_5891_length_1054_cov_2.766767	1054	2.8809	5.6726	1.3877	0.2611	0.7424	0.2146	0.8886	3.719	14.045	0.1748	0.7092	6.5752	5.9722	0.6206	1.1128	0.2577	1.0752	14.9602	8.8489	1.3451	1.5795	0.1792	0.3178	0.5907	0.8334
NODE_5892_length_1054_cov_2.657658	1054	0.8755	7.0044	3.2691	0.0885	0.1693	0.3164	2.562	0	0	0.3783	6.674	0.167	0.2722	0.1261	0.4049	0.9325	11.3321	0.7467	0.2359	0.0841	0.3296	0.1438	0.6659	0.5177	6.786
NODE_5893_length_1054_cov_2.404404	1054	2.9066	6.6593	11.2459	0.7799	4.7854	0.3938	1.7052	2.2788	8.2943	7.2024	226.8748	3.9115	21.4074	2.4558	24.3701	1.4259	15.7863	3.7887	40.4038	1.9801	7.6962	0.1726	0.484	3.8308	23.308
NODE_5894_length_1053_cov_5.545090	1053	12.5911	12.1285	23.6376	2.711	4.8443	18.8272	169.3271	24.7353	420.3412	13.907	58.8228	24.5725	32.214	17.2824	27.48	1.9679	5.3393	11.3355	39.0392	5.4784	7.0879	2.8726	10.9272	15.2746	80.6628
NODE_5895_length_1053_cov_4.879760	1053	0.8988	8.9945	4.6441	0.2813	0.6303	0	0	0.3344	0.5133	0.2569	1.6368	0.0465	0.091	0.0864	0.1655	0.1307	0.3953	0.381	0.9301	0.1429	0.331	0.0842	0.3299	0.0465	0.091
NODE_5896_length_1053_cov_4.599198	1053	6.7664	8.206	15.2014	0	0	0.2381	1.0464	0.0908	0.1736	67.1096	1342.049	0.2547	0.445	0.0842	0.3299	0.0509	0.0994	0.0421	0.0825	0.0886	0.1695	0.0842	0.3299	4.948	6.5705
NODE_5897_length_1053_cov_3.663327	1053	1.9587	7.3267	3.4087	0.3034	0.6839	0.5072	10.0263	5.5604	9.2777	0.7065	0.9748	0.3621	0.3199	0.2569	1.1313	3.1473	8.5692	4.0255	10.0226	0.8416	3.6523	0.1262	0.2368	0.3411	0.5665
NODE_5898_length_1053_cov_3.082164	1053	2.8719	6.3245	3.4101	0.2115	0.3599	1.0709	2.771	4.2835	39.7355	0	0	7.2824	27.8969	3.4618	9.7455	0.0642	0.1245	8.0354	20.0076	1.8848	3.9889	0.4275	1.3559	1.4164	3.4473
NODE_5899_length_1053_cov_2.775551	1053	2.8724	6.6113	4.2778	1.1118	1.7314	6.2647	24.5496	0.2713	0.9097	1.5748	2.0096	2.4839	6.2567	5.6301	3.9606	3.4939	2.1216	1.866	2.1805	3.9136	6.7398	0.2614	0.5613	0.9856	2.0408
NODE_5900_length_1053_cov_2.590180	1053	1.1208	6.2281	2.3093	0.2193	1.4552	0	0	3.4419	5.666	0.3533	0.3041	0.8461	0.8177	0.175	0.8518	1.4928	5.3212	0.2237	0.4954	0.1395	0.2599	0.0443	0.0867	0.2857	1.0491
NODE_5901_length_1053_cov_2.355711	1053	3.5127	8.4839	12.7977	0.6755	1.215	1.7829	5.4406	5.3654	12.3851	4.2259	15.1507	3.9413	10.3347	4.8782	4.453	0.2924	1.4931	3.6722	12.2073	3.6567	7.7534	1.7519	4.6102	3.4264	10.6063
NODE_5902_length_1053_cov_2.196393	1053	4.6466	7.9657	5.3303	0.0908	0.1736	2.9236	8.9775	0.2259	0.5964	4.3134	18.4216	1.6977	2.8586	5.7542	6.2499	2.3056	12.0528	2.1849	0.978	5.4972	10.2214	11.2326	55.7485	11.5681	30.2057
NODE_5903_length_1052_cov_6.401204	1052	4.8252	13.0976	18.5698	0.4634	0.431	1.4069	0.6367	0.5965	1.6261	12.7772	40.5463	4.7894	6.7059	3.9446	3.9769	0.3747	0.6097	5.5421	5.8911	4.898	16.782	2.949	5.3559	7.0632	8.5742
NODE_5904_length_1052_cov_3.712136	1052	11.7402	12.1197	8.3741	1.0078	1.4727	16.929	34.723	38.6452	184.6376	10.0676	88.9799	18.8902	48.3353	9.2905	45.7224	1.4678	3.9118	9.2583	7.8966	7.0011	20.0699	3.347	34.5465	12.8581	19.2873
NODE_5905_length_1052_cov_3.643932	1052	14.1053	8.2949	10.4568	0.7517	2.2379	32.6098	28.2893	0.2151	0.775	23.4612	54.837	7.3004	7.7776	0.133	0.2487	71.9579	212.6973	11.4534	12.8918	12.7871	15.1644	0.1286	0.2409	0.1707	0.4458
NODE_5906_length_1052_cov_3.195587	1052	1.8938	7.1741	3.9575	0.1419	0.264	0.092	0.3367	3.8659	8.4404	0.0632	0.1014	1.6696	2.3147	1.9357	5.7361	0.1475	0.5054	3.02	13.2959	4.0521	12.9418	0.3104	0.2853	0.2528	1.1169
NODE_5907_length_1052_cov_3.040120	1052	7.3046	6.3592	5.2027	5.3869	16.6171	11.9412	36.3728	0.918	4.4039	1.1918	5.9288	5.7284	8.3468	13.3271	25.4945	6.031	62.17	17.6319	136.0309	15.704	18.2952	1.8237	13.0333	1.612	9.0635
NODE_5908_length_1052_cov_2.960883	1052	7.9386	6.3847	10.6942	1.2506	6.8339	13.8736	133.3381	2.9834	145.1618	2.2871	5.2238	5.4279	70.6358	17.4146	98.0876	1.735	28.0396	28.2816	85.9828	12.6741	17.4741	0.6364	1.9764	2.3137	59.9692
NODE_5909_length_1052_cov_2.245737	1052	10.55	7.9789	8.7754	0.7262	3.4555	7.7095	51.3229	6.02	55.8664	14.4124	42.1427	24.3237	171.2758	27.4091	83.161	1.9956	11.374	13.1408	47.6217	4.9224	36.5045	3.7805	33.5566	14.1807	21.6155
NODE_5910_length_1052_cov_1.268806	1052	2.7154	5.3647	9.1665	0.3659	0.9359	0.1375	0.4428	3.1319	9.8061	6.888	24.5457	1.4989	6.1615	3.8803	15.2798	0.2749	1.7712	4.5366	16.007	3.2794	4.0928	0.194	0.2853	3.0333	7.0466
NODE_5911_length_1051_cov_8.455823	1051	17.3141	13.1343	18.0986	0.8147	6.4734	79.9811	2448.6584	4.4095	9.4421	2.8224	6.3662	38.5538	333.0007	25.8224	158.6151	0.0422	0.0827	14.7292	69.331	0.5993	4.4582	0.2242	0.5852	26.636	182.6429
NODE_5912_length_1051_cov_5.898594	1051	2.1124	10.2397	26.0936	0.1798	0.4965	4.8147	47.0423	0.2797	0.8639	1.9401	25.692	0.3907	1.145	0.1232	0.3881	0.1265	0.3973	0.5372	1.7733	2.6493	2.8502	2.0588	16.6554	2.0089	20.2777
NODE_5913_length_1051_cov_4.476908	1051	1.035	10.0888	5.4321	0.798	1.1192	0.0866	0.1658	0.131	0.2451	0	0	0.2153	0.5625	0.3008	1.2217	0.0422	0.0827	0.5372	0.5867	0	0	0.0866	0.1658	0.1332	0.4267
NODE_5914_length_1051_cov_4.142570	1051	7.3655	12.9756	11.5794	0.7625	2.7191	1.3063	4.1794	7.1887	8.9621	11.0089	11.1866	3.9822	5.3619	14.4062	31.1681	0.4284	2.3007	16.4562	11.255	9.1665	10.8211	2.0544	11.1826	8.6504	11.7832
NODE_5915_length_1051_cov_3.901606	1051	1.1918	8.8424	6.9285	0.3063	0.8749	0.4262	1.6048	0.7148	3.6574	0.2153	1.398	0.6759	1.9326	0.6459	4.0667	0	0	0.5683	3.2767	0.4839	1.4545	0.8568	4.0028	0.566	1.7192
NODE_5916_length_1051_cov_3.502008	1051	9.6838	7.1798	4.1521	0.1709	0.313	9.707	26.3785	2.5494	1.9189	8.2431	15.5331	33.9967	30.5967	21.5727	17.1361	2.9201	16.9936	10.0832	6.7008	7.4262	28.5448	3.3507	21.4857	9.0055	24.7277
NODE_5917_length_1050_cov_19.238191	1050	5.1875	34.1911	106.8867	0.3067	0.5199	7.8389	17.6036	1.1311	8.797	7.8689	20.4122	2.56	6.5003	2.33	7.3315	0.3133	1.0719	1.15	2.23	0.5311	2.2226	1.3844	10.3392	2.6444	9.6932
NODE_5918_length_1050_cov_12.688442	1050	3.6033	28.5444	100.7666	0.52	1.8472	0.1056	0.3481	1.04	3.6513	2.64	44.5132	1.0222	9.1274	1.4244	11.1233	0.7533	9.8345	2.4044	25.7117	1.8689	19.3799	1.7056	33.416	1.2111	9.3925
NODE_5919_length_1050_cov_12.073367	1050	6.4802	34.8778	242.8816	1.1489	1.8799	4.8344	15.1439	1.1711	4.4468	0.1267	0.5312	5.7244	14.5291	5.77	6.9871	12.9989	7385.959	0.7367	1.5602	1.4133	7.5309	1.4333	7.4427	7.5267	20.9726
NODE_5920_length_1050_cov_7.247236	1050	1.7942	11.1822	9.9445	0.2111	0.5472	0.2133	0.8354	0.9511	3.7039	2.4378	2.0239	0.8389	1.7393	0.8522	3.0004	0.0667	0.129	1	3.119	0.7978	2.473	1.7511	24.1249	1.2278	7.1972
NODE_5921_length_1050_cov_4.104523	1050	12.9329	12.4456	16.0226	0.6744	1.9506	13.6811	37.7925	7.2044	26.6345	19.0744	71.8977	36.5367	306.4603	15.9922	56.4126	1.6589	2.6054	24.95	215.1465	4.9278	8.5498	2.7589	13.6604	15.29	81.0026
NODE_5922_length_1050_cov_3.414070	1050	4.2484	7.1611	5.8194	0.1811	0.7825	30.6589	16.0849	0.3344	0.9392	2.4144	29.1173	0.2133	0.3816	0.8478	2.0358	0.7178	12.7567	0.5956	1.9497	5.81	7.0462	1.8722	3.8824	0.1744	0.6603
NODE_5923_length_1050_cov_3.167839	1050	6.611	7.7178	5.7156	0.3822	1.2953	2.4889	4.6573	19.5978	42.0049	0	0	15.5811	63.6141	9.6878	3.9391	0.3044	1.7537	14.8156	16.2774	3.9178	3.4371	0.9267	1.8211	3.9122	4.841
NODE_5924_length_1050_cov_2.973869	1050	0.6315	7.0111	3.0566	0.1267	0.4066	0	0	0.0844	0.1619	0.0267	0.026	0	0	0.0844	0.1619	0.0844	0.331	0.1178	0.1997	0	0	0.0422	0.0828	0	0
NODE_5925_length_1050_cov_2.928643	1050	0.5306	5.28	2.8692	0.1289	0.2414	0.1267	0.4066	0.1689	0.4431	0	0	0.1833	0.5103	0.3044	1.5401	0	0	0.0867	0.166	0.0467	0.0913	0.0422	0.0828	0	0
NODE_5926_length_1050_cov_2.836181	1050	11.7588	7.3956	16.3372	3.4456	13.7334	9.6356	14.857	20.2289	192.6016	8.78	101.4176	14.5733	55.84	6.3622	19.4237	34.5733	534.6564	15.5667	59.4316	10.1678	47.8728	1.7078	41.8556	8.6689	37.3563
NODE_5927_length_1050_cov_2.648241	1050	6.9484	6.9444	9.9858	0.8767	4.1394	10.6778	55.9205	4.24	154.8767	0.6833	4.3145	2.7167	9.943	18.2278	49.6822	8.9656	43.8331	10.3478	32.2605	17.0522	13.5468	0.8622	7.3403	1.7867	14.9022
NODE_5928_length_1050_cov_2.544724	1050	2.529	6.4022	2.7279	0.2333	0.6885	1.8067	2.1984	0.1578	0.3978	10.5733	11.1637	2.5633	4.5377	0.8944	1.6095	0.1722	0.8101	5.8878	13.6948	1.0322	1.6664	0.1289	0.2414	0.4956	7.198
NODE_5929_length_1050_cov_1.872362	1050	11.0839	6.0778	4.6258	0.6589	0.5342	26.4967	19.3292	0.3867	0.8025	9.6044	47.4118	5.2778	2.8549	0.2133	0.5329	72.3689	15.9528	6.0289	5.0915	5.7644	20.2337	0.0422	0.0828	0.0867	0.166
NODE_5930_length_1049_cov_5.034205	1049	2.7895	9.9032	28.4439	0.6874	2.0703	0.7475	4.1756	1.1958	5.7879	10.1891	41.2315	3.1402	7.408	1.3415	4.1294	0.2558	2.4957	1.5117	15.484	1.059	9.2025	1.9522	13.3819	1.4905	5.0208
NODE_5931_length_1049_cov_4.761569	1049	4.1189	10.0879	9.4121	0.3726	1.0804	3.2992	16.5217	3.4093	12.5516	1.891	18.0727	3.1991	14.3556	5.5984	50.3386	2.6318	22.7095	6.0178	33.4407	7.7909	60.5219	3.02	72.5876	2.109	6.3066
NODE_5932_length_1049_cov_3.752515	1049	9.3832	10.8053	29.0946	2.1702	5.5846	32.6908	46.4967	1.1335	5.2494	6.8587	7.6849	5.2325	20.4214	10.8042	18.3135	7.525	6.4479	5.4505	20.9338	12.7063	23.642	15.0445	56.3432	2.1769	9.8473
NODE_5933_length_1049_cov_2.975855	1049	1.578	6.8254	6.1042	0.1691	0.399	5.7764	25.8442	0.6674	2.1376	0.5017	1.2191	0.5617	3.2041	0.3693	1.2577	0.2536	2.9824	0.2859	0.6298	0.4349	0.912	2.8732	55.0329	0.218	0.5582
NODE_5934_length_1049_cov_2.895372	1049	5.9944	8.3915	13.4412	0.6096	1.9532	9.1346	28.7558	11.4805	375.1608	2.5706	17.9223	10.0445	68.9913	8.7564	40.8081	1.0078	13.1369	5.9878	13.4976	5.3404	32.7214	1.7731	12.2402	6.8365	30.2438
NODE_5935_length_1049_cov_2.868209	1049	1.2351	6.5595	1.8213	0.089	0.1702	2.7998	3.138	0.2247	0.8982	3.0267	13.3423	0.1313	0.2456	0.1379	0.4353	0.5206	0.8846	0.2202	0.9269	0.7486	0.3777	0.2536	1.7797	0.109	0.2064
NODE_5936_length_1048_cov_7.772407	1048	11.1771	15.3374	27.0978	2.0178	4.4612	10.8073	20.7265	5.8942	14.9063	19.1682	41.6272	17.6492	14.5959	13.9265	46.0905	2.0011	7.4994	21.8274	31.289	7.2539	19.8262	7.1871	60.2949	11.0546	54.8855
NODE_5937_length_1048_cov_4.895267	1048	9.0316	12.5356	23.2033	0.5212	1.4494	18.2027	41.2432	8.314	22.3517	10.0056	47.8361	18.5022	97.8355	11.8864	55.006	1.2929	5.5719	9.4855	40.4418	3.0958	9.3799	2.6637	10.9325	11.8742	39.08
NODE_5938_length_1048_cov_4.594159	1048	1.4716	9.686	8.4743	0.5212	1.1462	0.6069	4.8498	0.2673	0.5796	0.951	7.1615	0.6915	1.7609	0.8964	4.7931	0.1437	0.4197	0.5212	2.7426	1.0479	14.3021	1.1192	13.2177	1.2071	7.4152
NODE_5939_length_1048_cov_3.407855	1048	0.8018	7.2339	8.0233	0.1314	0.2458	0.0869	0.1664	0.2183	0.7907	0.1158	0.5128	0.343	1.0929	0.1481	0.4229	0.0423	0.0829	0.7094	5.8853	0.0846	0.1623	0.4232	4.3514	0.0846	0.1623
